TEXT,LABEL
1960 Whereas girls who go to all-girls schools will hang out with guys from another school (maybe their brother school) guys from the train station the arcade . . . you get my drift. They tend to be more open to hanging out with guys they've just met – and not really knowing anything about them.,PREMISE
215 There were home schooled students in the class that did not even have the fundamentals down.,PREMISE
363 Worse yet even the most successful ones while good at rote items were quite helpless and pathetic when it came to independent or critical thinking.,PREMISE
221 In a rough analogy to monocultural farming I think than any highly homogeneous group of people while it offers certain efficiencies,PREMISE
561 In a coed school children deal with each other as individuals. They learn to regard members of the opposite sex as people. In order to get along in adult society most occupations require that their practitioners get along with both men and women. This is a skill that is not learned in a single sex environment.,PREMISE
690 A second reason I deplore single sex schools is that girls and women are shortchanged as far as math and science are concerned.,PREMISE
490 Women spoke. Assertively. Being intellectual and smart was cool. Speaking up was cool. When I went to law school and later to grad school I could always pick out the women who attended women's colleges. We all could.,PREMISE
185 Look at the women leaders in this country and you will find that they are products of single sex educational institutions.,PREMISE
326 to cut down on the distraction factor.,PREMISE
428 But that still would not mean that society would benefit from children being spoon-fed in homogeneous groups when the real world is diverse and demands adaptation.,PREMISE
826 To everyone who thinks girls are better off in single-sex schools so that they don't invest time in being sexually desirable to men I would note that we might be better off working toward a society where girls don't see themselves as sex objects rather than designing institutions that say,PREMISE
1517 We have a few thousand years of evidence for how poorly men treat women when women are excluded from male institutions.,PREMISE
267 Co-ed schools these days are becoming morally corrupt.Most Kids are distracteddo a lot of sextingindulge/experiment in sexual acts,PREMISE
608 Co-ed schools are also the cause for some boys dropping out of school when in fact the society benefits by keeping these boys engaged in education and make them complete school.some posters here have admitted girls could better benefit by attending single sex-schools than co-ed schools.,PREMISE
241 Adolescence is hard enough without having to try learning in an environment of hormone-laced competition and distraction.,PREMISE
1090 Once I switched schools I found myself with valuable – and what I’m sure to be life long – friendships with the boys I sat with in class.,PREMISE
1416 Well smart child smart decisions = successful in a co-ed school!,PREMISE
1523 I really felt if I had stayed I would have been unprepared for life after high school socially speaking.,PREMISE
2087 Having spent middle school – those really developmental years around very few boys – talking to them became a major cause of stress. I clammed up and couldn’t put a sentence together. I later learned that I came off as a combination of snobby shy and rude – simply because I hadn’t spent enough time in social situations or just being around the opposite sex,PREMISE
2432 The cattiness hierarchy and estrogen rages became a whole other issue. The cliques and gossip were unbearable.,PREMISE
3629 Just because we had a strict uniform by no means did that mean there wasn’t competition wardrobe-wise. Who makes your sneakers? Purse? Jewelry? Which uniform style are YOU wearing? Anyone who was anybody carried their books in a Dylan’s Candy Bar tote then of course the accusations would fly about who really started the trend and who was copying whom. EVERYONE had the same one! All-estrogen environments at that age thrive on gossip and making oneself seem holier-than-thou to at least a few girls.,PREMISE
879 Based on my experience and my research on competition gender,PREMISE
2927 A 2009 study by professors at UCLA's Graduate School of Education & Information Studies presented data that graduates of all-girls' schools show stronger academic orientations especially in math and computer skills and higher standardized tests scores,PREMISE
2836 Many schools are choosing to spend those limited resources on single-sex programs despite the fact that “there is no well-designed research showing that single-sex education improves students’ academic performance but there is evidence that sex segregation increases gender stereotyping and legitimizes institutional sexism.” As a result of prioritizing single-sex classes these schools don’t have the funds to spend on techniques that have actually been proven to improve academic outcomes,PREMISE
1332 Many sociologists agree that females areunable to perform if they are not at least 50% of a class they feel pressured by stereotype threat and the potential for gender bias,PREMISE
3521 Studies show that women suffer from a stereotype threat in math and science meaning that in the fields of math and science women are more apprehensive to perform due to their perceived inferiority to men.,PREMISE
2692 The evidence wasn’t very good then for a gap between the genders’ learning styles so significant that it would mandate separate instruction and it hasn’t gotten any better.,PREMISE
3042 Of course there are psychological and intellectual differences between men and women but meta-analyses of the best studies show that those differences are relatively small that there is a great deal of variability among individuals,PREMISE
6065 For a critical mass families and kids some period of single-sex education is part of a path toward an adulthood informed in positive ways by an understanding of both the differences between the sexes and the ways in which we are all bound by our shared and very human anxieties aspirations,PREMISE
112 The essential difference were the students. And it makes all the difference.,PREMISE
244 The ugly truth about private schools is that these institutions can select who attends through entrance exams and other admissions criteria.  They can also enforce consequences for attendance and discipline policies.,PREMISE
1301 They are required to teach EVERYONE regardless of ability income behavior,PREMISE
1635 With private schools stealing students away from public schools the problem is exacerbated further.  Instead of keeping these bright and well-behaved students in the public schools as models to other students private schools take only the best and claim that their system is better since their student body is so much more elite.,PREMISE
2098 In light of that factthere are only two reasons why students are enrolled in private schools: 1) It is a matter of prestige in order to instill an image of elitismor 2) people have been intentionally misled into believing that private schools are better than their public counterparts.,PREMISE
128 There is no more public education it is all indoctrination warm and fuzzy political correctness.,PREMISE
146 It isn’t the same the influence that a student mind has from several teachers and their way of thinking than from only one parent way of teaching.,PREMISE
1986 No everybody can teach and learn at home and some parents and students cheat at home as well as they do at public schools and the big problem is that nobody could catch them because the most important thing for many parents in this country is that their children should have as many “As” as possible on their resu,PREMISE
515 I feel the private schools up the expectations and standards for the public school system.,PREMISE
938 And the public school doesn't provide anything for those kids but the system still takes their money.,PREMISE
693 Few children can rise above the poor education of a public school and that is why most of our leaders attended private schools and why they send their children to private schools also.,PREMISE
213 what about all the money we do send to our schools .does it help our child. no .teachers keep asking for more with no difference in teaching just more money and if they dont get it what happens they strike .,PREMISE
430 The teachers do not open up a text book and teach every child the same way.  Private teachers have more passion about teaching  because they are free to write their own curriculum for each child based on developmental assessments and achievements to where each child is learning at the level they need to be at and not just a class as a whole.,PREMISE
557 Children in the public school systems ARE left behind bullied and not challenged enough in their own learning capabilities.,PREMISE
193 Public schools are not about education; they are about social engineering.,PREMISE
989 Public schools are fad driven.  Remember new math?  Of course not.  No one does.  Cooperative education?  Social advancement?  Mainstreaming?,PREMISE
1451 Public schools have failed at their purpose because they have lost their purpose.,PREMISE
136 I then send my children to a private school to instill moral behavior and God in their lives.,PREMISE
293 I have a responsibility to my Child to do the best I can for her and sending her to the public school system to be endoctronated into the moral standards( or lack there of ) that the Government standards dictate is NOT what is best for her.,PREMISE
224 I am a single mother and I make less than most people and I am sending my child to a private school.,PREMISE
499 Also the private schools don't teach all of this anti American social justice crap. Private schools don't promote all of this gay stuff that they call alternative lifestyles.,PREMISE
405 One major reason - God is not allowed in the public schools but He is more than welcomed in the private!,PREMISE
295 Having attended our district schools myself all throughout my childhood it is clear that our district schools have issues...financially and educationally.,PREMISE
1403 Maybe when our public school system gets their priorities straight like quality education not quantity education,PREMISE
77 Public Schools are not allowed to teach religions which also teaches virtues.,PREMISE
413 Yes out public school system is broken but until the PARENTS start caring and actively participating in the education of their children and stop making it solely the schools' job,PREMISE
951 So yes if you want a strong no bull,PREMISE
1294 As the morality of our society crashes so too,PREMISE
137 The problem is that Democrat/socialists run most public schools and continue that in higher education which is also failing our children.,PREMISE
470 We keep hearing that public school is where your kids get their social skills to go into the real world. You are sure as hell right about that today; how to roll a joint how to talk on the phone; how to take it in the a$$!,PREMISE
260 Our liberal anti-Christian government and the small minority of whining atheists have cleansed our public schools of any positive values and moral teaching.,PREMISE
577 Revisionist historians have changed the textbooks to honor the immoral and eliminate reference to godly individuals and the good contributions that religion and churches have made to our society. They instead use our public schools to promote a liberal agenda and brainwash our children to follow those principles.,PREMISE
691 When my kids got old enough for school I sent them to private school and they were ready for University work.  My kids both have nice professional jobs.,PREMISE
214 I believe in discipline accountability and excellence.  These things are not attainable in public schools because the poor teachers and administrators are worried about getting sued by the parents for everything.,PREMISE
436 Plus I live in a right wing state whose legislators take books out of libraries on religious grounds and who tried to remove teaching the theory of evolution.,PREMISE
215 The unions are their main priorty not the child's education.,PREMISE
420 As such this leaves little room for parental suggestion let alone parental say in the class. The say and decisions are directed by leader of the system who reports to the state education system...not to parents.,PREMISE
517 This is where money talks if you want to make a change or have a say in your child's education,PREMISE
430 I was a product of the public school system and yes they are very necessary.,PREMISE
288 I am a loving knowledgeable intelligent and successful individual that wants to do all that I can to prepare my children and give them a great life.,PREMISE
1172 Public schools will never get better until they have competition.  It is time we stop rewarding a bad system and reform it with the good old reward system that promotes doing better called competition.,PREMISE
537 Because we got a better education than was available in most public schools.,PREMISE
834 Schools are not always bad because of funding etc.  Sometimes they are un areas that are mismanaged or just have bad teachers.,PREMISE
296 The public school system lets them deal with real life too unfortunate that it may be but that is what's out there in college and the work force too.,PREMISE
375 There are still great teachers in the public schools - lets stand behind them.,PREMISE
139 remember keeping your kids away from knowledge that you don't like is a moral crime.,PREMISE
627 Yes I took my son out of public school because I felt that the (lack of) education he was receiving was not up to standard. He was in 5th grade and his spelling words were the days of the weekand one of four native English speaker in his class.,PREMISE
1257 The teachers from my experience expect the students to teach themselves they have more important thing to do like converse with their friends(other staff),PREMISE
1651 One more thing at least a private school can FIRE a teacher for legitimate reasons ( molesting kids etc) unlike public schools who's teachers unions have PROTECTED those who have committed crimes against our children(ex. teacher feeding his semen to children on cookies).,PREMISE
292 Being an involved parent with kids in public schools it doesn't matter what policies I try to bring about or suggestions I bring,PREMISE
259 But religious zealotry is no excuse for raising a kid devoid of a proper education. It's the same as denying a sick child medicine because it offends the parents religious beliefs.,PREMISE
128 Most public schools especially those that are intercity are not good.,PREMISE
436 We put all of our effort into making the system better joined every group volunteered at the school and all events.  Reality sunk in.  Very little changed with all our efforts. Teachers voted against everything us as parents were trying to accomplish.,PREMISE
672 I lost all faith in our local public educators when I was repeatedly asked You're an engineer like on a train? and How do I hook this to the computer? (speaking about the cardboard pinhole camera we had made that day with the class with film),PREMISE
303 When I heard my daughter (in 8th grade at a public school) who has to work very hard to get slightly above avg. grades say the kids are such a distraction in the classroom and I can't concentrate/work.  And the teachers can't do anything about it.,PREMISE
450 That was all it took for me to send her to the private school where the learning environment is better and the teachers can do something about it.,PREMISE
364 in a public school the teacher's hands are tied by politically correct nonsense.  They cannot correct errors cannot encourage high achievers for fear of upsetting the regular students assign homework,PREMISE
285 That's right I do not give a s**t about the public schools system I care about giving my child the best education and best opportunities possible and she will NOT get that at a public school.,PREMISE
227 Consciously depriving a child of an adequate education solely because father knows best or thinks he does is tantamount to child abuse.,PREMISE
492 When it comes to medical care the courts often overrule parents who are irrationally threatening a child's life due to mistaken religious beliefs. If a teenager told doctors I want this treatment and the parents refused to give consent,PREMISE
554 An adequate education is vitally important in a child's life.,PREMISE
321 Some teachers need to be fired some retired and some need to change vocations. Some teachers get tenured and then stop trying to educate since they are now retirement safe this prevents a lot of the new graduates from obtaining a teaching carrier and replacing the dead wood.,PREMISE
469 Certain schools by us have opened the doors to ESL and now every lowlife transfers to the great school and destroys the curriculum at that school.,PREMISE
359 The kids there are very respectful and so far no one asked about my gun.   If I go into a public school they ask about your gun and half the time while we are there we are arresting someone.,PREMISE
257 I rose up to make changes...rose up to my feet and walked my family the hell out of a corrupt unsafe government battle ground and into the Private Catholic school system.,PREMISE
377 It wasn't that I was stupid or that my parents wouldn't help it was that I was bored to tears and had teachers whoeven obvious to a 7th grader,PREMISE
720 Why not use public schools here are a couple reasons they teach liberal sex education they teach evolution they teach homosexuality generally at an early age,PREMISE
277 You are assigning your kids to a life of poverty opening them up to abuse and cutting them off from their potential.,PREMISE
133 People have taken their children out of public schools BECAUSE of the poor quality of education.,PREMISE
515 Lack of discipline turning teachers into babysitters banning prayer and the Ten Commandments,PREMISE
392 Public schools are not influenced by parents that's hooey. Public schools are help hostage by state and federal govenments. Despite the best efforts of teachers and administrators they have no control over curriculum what happens in the classroom,PREMISE
780 How would you feel about you 6th grade daughter being in the classroom with a 17 year old predator ? How would you feel about your child having to endure being bullied and taunted daily and when he reports it to the teacher nothing is done to the bully but your kid gets the snot beaten out of him ? And when you complain you will be told that there are procedures that must be followed.,PREMISE
107 People who send their children to a private school are not “bad” people. They want the best for their kids!,PREMISE
288 The children in the private system are polite listen to what you are telling them and responsive.,PREMISE
541 The children in the public system some not all,PREMISE
1270 The school systems cannot afford to suspend or expel children. They have to keep the numbers up to keep the funds rolling in.,PREMISE
1394 The private schools that I have visited have a form that they want the parent’s sign that the children can be disciplined.,PREMISE
299 By helping pay for it but not sending their children there they are increasing the amount of funds that are available per student.,PREMISE
290 They get a better education and they are safer from acts of violence.  Public schools have become more interested in political correctness than in education and there is too little control over violence.,PREMISE
209 Private schools get students ready for collage and they are given lots of attention.,PREMISE
263 People generally do this because they want what is best for their children.,PREMISE
409 For example religion is a good thing...the public school does not believe in that.....Christmas is usually referred to as the 'Winter Festival.',PREMISE
640 Additionally I don't want my child indoctrinated with leftist liberal crap. The government has proven over and over that they can not be trusted to do the right thing and I am not going to let them take over my child's education.,PREMISE
141 He went in a boy and came out a god-loving man of character!,PREMISE
342 I believe a more disciplined school in the formative teenage years pays off when the child matures. In public school the parents nor the teachers have too much say in the government run institutions!,PREMISE
306 Our schools are taking God out of the schools and that is my main deciding factor.  I am involved as a parent why is it that we have religion in Jails but not in the public school system.,PREMISE
504 The curriculum is much more hands on and students learn more.  They could do this at public schools but do not.,PREMISE
341 unless the teachers can prove they can teach.,PREMISE
174 No matter how well intentioned few parents have the education time,PREMISE
516 I'm not having third grade kids profile my daughter because she's not Mexican. Every school function I went to most all the parents couldn't speak English and the kids would act like they was a little gang member or something.,PREMISE
667 Not having it......    So you can judge and tell me I'm wrong but my kid is making way better grades then she was when she was in public schools.,PREMISE
538 Public schools want a monopoly. For years they nearly had one the result the sad shape of our public school system. Unions DO NOT like competition (try walking across a strike line,PREMISE
328 We have a local private High school who turns out bright talented young people.  They have a 100% college acceptance rate!  That's unheard of in public schools.,PREMISE
297 I'm dumbfounded these parents would deny their children an education - or one that is so insufficient they require three years of remedial-college to simply be able to attend another 4 year university. What a waste of time and money and takes a very short view of life long goals of independence..,PREMISE
182 The private and Catholic schools were grew out of the need created because the public schools sucked first.,PREMISE
174 Too many liberals who have been indoctrinated by public universities that have no standards of right and wrong or decent and immoral.,PREMISE
341 It is a totally deteriorated system it needs to be torn down and start over with the same kind of private education that made this country great in the first place.,PREMISE
582 Private and parochial schools are more likely to adhere to the same value system as the families whose kids attend them while public schools tend to reflect the values of whatever politician is in charge of them at the moment.,PREMISE
409 Our entire public school system is nothing but a battleground controlled by hate and a hatred that is enforced by bullies.,PREMISE
121 Public school has shortened hours and the school year in Orange County CA.,PREMISE
124 There is no education in public schools any more! The government teachers unions and political correctness has killed them.,PREMISE
799 Once they start working or going to college they are going to be subjected to the reality of the secular world we live in,PREMISE
507 Most public schools cannot handle really bright kids.  This is especially true at the elementary school level where they have to teach to the middle at best and the lower achieving kids most of the time.  Why?  They have to teach to the test so their focus is making sure their kids will pass the standardized tests that are given.  Kids that are really bright quick learners,PREMISE
727 Many of these kids then go on to underachieve in middle and high school because their initial experiences left them bored and as a result often totally disinterested in school.,PREMISE
1441 All the enrichment camps and afterschool activities will not make up for the fact that your kid is bored for 6-8 hours per day in school and whips through their homework in a flash or takes all night because they are so bored they can't stand it.,PREMISE
499 Should I send my kids to school where they can learn NOT how to READ WRITE SPELL,PREMISE
936 So lets see I have a choice of sending my kids to a private school; or better yet of homeschooling them and raising intelligent indivuals who can think for themselves and make intelligent decisions when they become adults or I can send them to public schools and play a role in raising more federal libtard zombies who question nothing and can carry on the torch of the last two generations of people destroying this once great country.,PREMISE
196 The advantage of private school is simple my money pays for my daughter to be surrounded by like-minded teachers and parents who all want the same thing for their children a top notch education.,PREMISE
397 The teachers and administrators are all held accountable and not beholden to a system that is more concerned with keeping people employed per student spending and providing free breakfast and lunch.,PREMISE
188 When the school is crappy because administration cares more about the money going into their pockets and less about the kids actually getting an education there isn't much parents can do.,PREMISE
343 In addition I don't like the liberal slant to everthing that is taught in public school.,PREMISE
436 We pay very high taxes most of which are allocated to an adequate school system that is monetarily driven by a broken system designed to teach children the answers to the questions  not how they derive at them.  As such there is pressure on the schools  to meet the GPA standards that there states put on the schools that they have forgotten why the children are there in the first place.,PREMISE
849 My personal experience with the public schools in many districts is that they teach to the lowest common denominator. The disruptive child gets more attention and takes away from the time spent on the rest of the class. In the private school system the administration is more able to deal with the difficult student even if that mean expelling them from the school.,PREMISE
945 What are parents to do when Unions refuse to correct or fire ineffective school teachers because they have tenure and are protected by unions.,PREMISE
1162 What are parents to do when school boards respond for the calls for reform with the formation of yet another useless committee that will investigate the matter and make recommendations that are never put into effect.,PREMISE
426 Private schools = better education? Not necessarily but it typically has a stronger sense of community and common morals among families.,PREMISE
999 Its just in public schools they force acceptance almost to a point where it is encouraged.  That is what is wrong. They have a Gay Straight Alliance club but if someone were to form a Straight Straight Alliance club they would be demonized and labeled as intolerant which is complete BS.,PREMISE
1129 All of this is avoided at most private schools.,PREMISE
263 The only reason the government cares about public education at all is the control and the potential revenue.,PREMISE
514 What more proof “free” public education has failed the highest test scores across the nation come from Home school kids.   They are courted by the top colleges and prove their worth time and time again.  Why?  Concerned active parental involvement.,PREMISE
86 I just pulled my child out of public school because of the incompetent teachers there.,PREMISE
591 Not only is the learning environment better and more organized so are the teaching practices.,PREMISE
840 In the private setting she is not being taught how to pass a test so that the school can remain accredited or whatever she is being taught how to think and organize her ideas and she is actually graded and not passed along if she can just get by.,PREMISE
975 I like the fact that she is being challenged by her school work and even being pushed to begin learning at least a grade level higher.,PREMISE
1342 I am democrat and I vote just like everybody else but I can see the public school system just isn't what it used to be and that's why I want to send her to private school.,PREMISE
206 The Liberal Democrats Black Racists Ignorant Civil Rights nuts,PREMISE
478 Parents put their kids on a Public School Bus or drop them off at a Public School.  When they do they never know if they will ever see their child alive again,PREMISE
558 Kids are indoctrinated not educated in Public Schools.,PREMISE
593 Academics? Not in Public Schools.,PREMISE
192 where they can learn our faith as well as benefit from smaller class sizes and high academic expectations.,PREMISE
261 We enjoy being part of a very involved and caring school community.,PREMISE
676 it is not safe the teachers are cheating and it is riddled with gang activity.,PREMISE
1050 Public schools are not going to change even if you and every other parent went up there and complained everyday because the unions won't allow it.,PREMISE
305 If I were to suddenly send my kids to public - I'd be saving money (not the school) - but I'd be not doing the best I can for my kids.,PREMISE
424 My kids are better educated  and better positioned in their life because of my personal sacrifice - pure and simple.,PREMISE
731 In reality the majority of homeschoolers are provided with plenty of social opportunities.,PREMISE
1620 Think about kids in the public school classroom spending six to seven hours of their day with a group of only their same-aged peers. Where else in life do we spend such a large amount of time with only a group of people all the same age? In the workforce? No. Church? No. Social outings? Usually not. The public school classroom may be one of the few.,PREMISE
1791 Some consider public school to be an artificial setting with students being locked behind school gates characterized by forced silence age-segregation and school bells.,PREMISE
2063 Homeschoolers on the other hand frequently extend their everyday classroom in real community settings and interactions. They visit museums,PREMISE
3007 The mass socialization within schools has brought about abundant delinquent behavior within our nation’s youth reports education researcher Dr. Michael Slavinski. He notes that student bodies are increasingly riddled with drugs,PREMISE
3217 One reason we choose to homeschool is because our family wanted to maintain family relationships in a way that cannot be done if our children are in school six-plus hours a day.,PREMISE
3757 We enjoy being around our children and they enjoy being around us. We not only have a strong parental relationship but the siblings do as well. This alone is a wonderful opportunity for building social skills.,PREMISE
381 So why waste valuable development years in a childs life when a parent could enroll their child in a private school and give them a better education immediately?,PREMISE
594 Seriously do you think the same teachers who continually go on strike for better wages and less demanding grading scales would listen to parents and actually incorporate suggested changes into their classrooms?,PREMISE
467 I had several issues with the public education system not being able to keep up with my son who happened to be 3 grades ahead of his age level. Many conversations with the Principal and teachers. He began to start not caring about school itselfhe was very bored. I ended up pulling him out in 5th Grade into to private education through High School. I made 7.50/hr and was able to get an income based grant through the school. It was the best investment I had made.,PREMISE
238 My wife and I also wanted our daughter to receive an education in Christ and that's a big reason we sent her to Christian private school.  Public schools have kicked prayer and Christ out and now their working on the pledge of allegiance.,PREMISE
424 The public school that I went to now has gangs that walk the hallways.  Just about every week cops are called to this school because of either a shooting/stabbing.  The neighboring county public schools are the same.  Your public schools in parts of this country have become a cess pool of degenerates and with parents that are about the same.,PREMISE
141 I wanted my children to grow up with their faith being a part of their every day lives.,PREMISE
625 Also if your children attended this school parent involvement was an expectation. As a result,PREMISE
1095 The main problem with public schools is parent participation. What you see is 10% of the parents being involved and the rest of them expect the school system to take care of their kids. There is no partnership between the parents and the teachers and as a result there is a tendancy for the parents to side (usually unfairly) with their kids.,PREMISE
94 I have sent my son to private schools so that he could avoid the negative elements of society.,PREMISE
2093 Sometimes local public schools are themselves doing a poor job of educating students.,PREMISE
2209 Some parents feel that public schools will contradict the religious values they are attempting to teach their kids.,PREMISE
2572 And it is entirely possible that some children might receive a better education at home than they would in any of the available schools they could attend.,PREMISE
378 NO I will not subject my child to a bad education to a system that has done everything wrong for the last 30 years.,PREMISE
509 Instead of fixing the problem of what to teach we have a governing body that wanted to add class hours to an already bad system.,PREMISE
1037 It is a question I used to ask myself some years ago until I recognised that the school environment of today is much more explosive than it was just a few decades ago. The media coverage here and abroad about bullying teasing as well as physical and emotional abuse in public schools is abundant,PREMISE
859 My son who at the end of his Freshman year had a GPA of 3.8 excelled as well but he was stressed out for 90% of the year because of the classroom sizes.  He would come home so frustrated because the teacher spent most of the class trying to get everyone to focus and pay attention that by the time the bell rang to go to the next class they were left to figure out the lesson for the day on their own or go to tutoring after school which is what he would do.  Only to be more frustrated because there were about 60 kids in the tutoring session who all had questions.,PREMISE
1389 While homeschooling is becoming more secularthe No. 1 reason (36%) parents give for homeschooling is for religious reasons. Actually after reading the comments,PREMISE
2260 Homeschooled students do have more time to pursue extracurricular activities as opposed to their exhausted public school peers.,PREMISE
2402 Teachers teach to the test because that is what they are instructed to do by administrations that are under pressure for government funding.,PREMISE
289 What you fail to appreciate is the actions of these bad parents helps keep your classrooms from getting overcrowded and keeps your taxes lower.,PREMISE
150 I really haven't met any homeschoolers who turned out quite right including myself.,PREMISE
1422 But if you're going to survive in it you have to know what you're up against. I can tell you without a doubt that when my friend reaches adulthood and leaves home she will be stepping into a world that she knows nothing about,PREMISE
543 I would like to say that the programs that the public schools are pushing are bad and teaching children to become more dependant upon our government where private schools teach self responsibility and good character...,PREMISE
1154 now that is a refreshing statement for Ms. Benedikt to mull over along with all of her secular ideas that the public school system is pumping into our children.,PREMISE
291 they did not want me exposed to all of the crap that goes on in public schools. All the drugs swearing bullying,PREMISE
85 Private schools provide an option for respecting religion and expressing it publicly.,PREMISE
161 Values can be promoted in accordance with the client population's choice.,PREMISE
356 We are so integrated in our neighborhoods and businesses that there is no chance that divisiveness might be exacerbated by private schools especially in the contemporary religious environment.,PREMISE
73 I sent my kid to private school so that she could get a better education.,PREMISE
307 The problem was not their race but the fact that they were way behind in reading langauge and math. This situation was holding my kid and preventing her from excelling in her studies.,PREMISE
284 Children are taught not only the mandatory curriculum but also how to be considerate,PREMISE
2040 I don't think that the big school model is very effective. Children and teenagers can learn more from an education that is personalized supportive and based on learning and self satisfaction opposed to test scores and school funding.,PREMISE
528 Now days they do not do as much activity at school or at home.,PREMISE
110 Education is far too important to let the government do it.,PREMISE
249 I was ahead of my peers by high school. My study habits were much better and I was more prepared for college than most in my high school.,PREMISE
386 Kids are taught to pass standardized exams rather than learn the material effectively.,PREMISE
495 They can't bring home their books so they rarely have homework to reinforce what they've learned in school.,PREMISE
822 I also don't agree for constant reward parties for doing everyday things. I think it sends the wrong message. The kids are coddled have no responsibility with the school system in this area.,PREMISE
155 More resources 2.,PREMISE
197 More respect for students and teachers 3.,PREMISE
244 More accountability for students and teachers.,PREMISE
331 My reading of it is now lots of grandparents are awarding scholarships to their grandchildren and a good private school allows the grandparents access to the children's education by the out of hours activities that these schools offer against the public system ..,PREMISE
290 Public schooling creates lots of oppurtunities to meet large groups of people.,PREMISE
1537 Another point to be made is your peers if your a introvert than it doesn't really matter which school you go to on this point,PREMISE
1965 On the other side Homechoolers depending on where you live and possibly how you are homeschooled have homeschooling groups which not only have a large group of people,PREMISE
527 Made the decision this year to move eldest child out of the public system and into a Catholic private school as really felt that the large public high school didn't have its eye on the ball when it came to student welfare particularly in relation to bullying between the boys and self harming and worrying attitudes to eating amongst the girls.,PREMISE
690 Also while academic standards were high it was very much a 'survival of the fittest' type attitude which posed challenges for our bright but sensitive daughter.,PREMISE
901 We are finding the Catholic school much kinder and more supportive on the whole and also surprisingly stronger on things like social justice and inclusion of students with disabilities and that type of thing.,PREMISE
117 I went to a private school and the public system could never have given me the same experience and quality education.,PREMISE
584 In an increasingly complex global technological society all people need to have a basic understanding of science,PREMISE
960 Public education in the US seems to be a self-perpetuating disaster with ignorant uneducated,PREMISE
131 Private schoolsproducing more 1-dimensional bigots with an overblown sense of self-entitlement than any other education option...,PREMISE
268 Don't need statistics just need to put your kids into the public school system to know they're being disadvantaged through under resourcing and teachers ill-equipped to deal with the policies they are meant to be managing i.e. bullying,PREMISE
744 Out in the Western suburbs where we can afford to live public high schools just won't do unless you're happy for your kids to be beaten up,PREMISE
915 Homeschooling allows you to tailor your education to whatever way helps you learn best.,PREMISE
1183 But when you put 30 kids in one classroom it becomes very difficult to teach them all individually.,PREMISE
1247 The public school system in most places is out of control.,PREMISE
1584 So in some cases there's a safety issue.,PREMISE
1942 Schools everywhere are failing to crack down on issues like bullying and failing a lot of other things too.,PREMISE
2143 You don't have as much busywork. I can learn and do schoolwork and still have time for loads of other experiences. Kids have too much homework; no one I know who goes to school gets enough sleep.,PREMISE
2263 There are exceptions to this but this is true for the MAJORITY of homeschoolers: you get healthier socialization!,PREMISE
2491 Plus you're exposed to a wider age range when you're homeschooled.,PREMISE
900 I couldn't abide that my own values of respect cooperation and high expectations were not being held for my children in the public system.,PREMISE
781 I am delighted with the education my kids are getting at a private Catholic school for the fact that trouble makers are dealt with resources are good,PREMISE
1624 Ditto social justice and pastoral care. I recall two girls at my high school had a parent die. We were never formally told we just swept it under the carpet...i still feel gulity for never saying so sad for you,PREMISE
400 They did comment that private school students at their university experienced more difficulty than state school educated kids... and research indicates that coddled spoon-fed learners have trouble coping when that silver spoon disappears... .,PREMISE
803 I send my kids to public schools because I care about them - their links with their diverse local community etc - but also because I care about the kind of culture they live in. To me learning to care about and contribute to society as a whole - not just your own personal interests - is the best value a child can inherit.,PREMISE
476 The standard was set at the lowest common denominator with no effort put into challenge children who were bored.,PREMISE
641 They need to bring back classes where all children's needs are met not just the worst behaved why should the whole class be punished because one child's behaviour.,PREMISE
992 Composite classes should be discouraged as teachers are unable to meet all the levels needed and are more likely to ignore those who can do the work at the higher grade. They do not have time to offer more complex work or seem reluctant to celebrate intelligence attention to detail and completing work that comes from the higher achieving students.,PREMISE
3023 You want the best for your child but your child doesn’t need it. If you can afford private school (even if affording means scrimping and saving or taking out loans),PREMISE
4669 Also remember that there’s more to education than what’s taught. As rotten as my school’s English history science,PREMISE
2622 Public school teachers make more money than private school teachers. Doesn’t it make sense that they would therefore do a better job and that public schools would therefore do better in quantitative comparisons?,PREMISE
3029 Thus my lack of surprise to learn that public school students outperform private school students on a level playing field and that public schools and their teachers are more open to innovations and trying new learning techniques.,PREMISE
2217 These low-cost private schools share a common thread in that they extract a profit from the fees received by either employing teachers who lack training and/or qualifications or by paying teachers much lower salaries than those earned by teachers in government schools. In India,PREMISE
1022 But achievement is higher because students in private schools come from more affluent families than students in public schools rather than because of better practices. This distinction is crucial. The national average of public schools is pulled down by the number of such schools serving poor students. If these schools were eliminated schools in the affluent suburbs would hold their own against the best private schools.,PREMISE
1151 It's important to remember too that private schools are neither required to hire certified teachers nor administer state tests.,PREMISE
1284 They also have wide latitude in deciding which students to admit and which to push out. In short they operate entirely differently.,PREMISE
1066 These people have spoken about opportunities like sport and music programs that had not been available to us as public students,PREMISE
1253 The media is full of reports on the lack of funding for public education and the number of teachers compared with students in the public system means classes are bigger than we’d like.,PREMISE
1574 From my school experience public schools offered more diversity socially spiritually and ethnically,PREMISE
1845 On the other hand when your child excels in a particular area such as music,PREMISE
2668 Then there are the fees for education. Public schooling is by-and-large free with voluntary annual fees at around several hundred dollars. Private schooling costs thousands of dollars. Debate constantly rages about public funding of private schools regardless of the school’s wealth raised from fees and donations. Money will definitely be an issue for us to consider when it comes to deciding which school our sons will attend.,PREMISE
