TEXT,LABEL
"6/Lockdown measures are focused protection for the privileged while POC the working class small business owners young adults and kids suffer. There have been (and will continue to be) massive years/life lost due to lockdown harms. 
https://t.co/T8q4q9RgKb",FALSE
Me trying (and failing) to find something interesting to make journal comics about after a full year of lockdown https://t.co/tVBDlgybLe,FALSE
@talkRADIO It will never stop. They continue to show incompetence and people continue to let them get away with it. I don’t know the solution but keeping us lockdown down and giving them more powers isn’t it!,TRUE
@rheytah The UK locked down too late and lockdown 2 wasn't observed very well. What is the deal with Canada? Are you vaccinating like crazy?,FALSE
"So UK in lockdown on and off for another 6 months! Fuck all these moronic MP's they are still getting paid no need to turn up at the commons! They all need to go! Now!! They are not for the people. They are against the people!!! Get them all out NOW!!!!",FALSE
Er... Where’s Jino’s in Headingley gone? Just a refurb or a casualty of lockdown? ,FALSE
"Laws passed to deal with the Covid pandemic are the greatest restrictions on liberty in modern British history 

The House of Commons has voted to EXTEND the Coronavirus Act for ANOTHER 6 months! 

Read our report on why we must reclaim our liberty
https://t.co/2bbAMqnkB4",FALSE
do you know how bad it is that you have a favourite lockdown,FALSE
"Today in Parliament the Lib Dems have finally become liberal and the voice of opposition as Labour back Conservatives to extend lockdown powers.

If only they hadn’t gone against democracy in 2019 maybe they would have more MPs today. But for now they’re still irrelevant.",TRUE
"@sbk1963 @Savitritvs @aiyerrr @sureshseshadri1 @Rajendrap1078 @shytigress @nilesh_pat @FireFly53647402 @Visalmama @JaganNKaushik @_ankahi @ArunDeshpande20 @Murali76133156 @Ravichiruvolu1 @bs_hariharan3 @RajeevRumale @KhattiMahendra @prasad_perla @36foe @GenPanwar @neerangautam @RakeshA12572734 @Ashok6510 @IndianRajeshNCo @ChowkidarChokra @AmitMishra4All @mayankpant22 @Bhupendra26 @A2twits @lokeshomkarvats @bshariharan @67irr @maha_periyava_ @AGENTBRAVO2 @nair_hena @Balbhad57312750 @SortedEagle @IjoydeepRoy @SoniaGurnani19 @sumelg2 @PNRATHOD1 @vinayakven @J_o_l_i_e @GeetaRaavi @Satishrathod100 @desai_ujjwala @KAnandk02022900 @ECISVEEP @HMOIndia @SitaramYechury Last year during lockdown I was in India at a stretch for over 7 months.

Observed chilling revelations; anyone could get Aadhar card for Rs.500  with new name ID &amp; d works. 
Extremely disturbing.
In various parts of Delhi 4 illegal immigrants. 
What a threat 2 National security",FALSE
@OfficialMickeyD @SeFutbol @Thiago6 Us post lockdown,FALSE
"Here is another shortlisted entry from last week's home-themed Lockdown Drawing Challenge – well done Stuart Devereux for making it into our online gallery! 

View all of our favourites here: https://t.co/4KdS2PZQru https://t.co/8pKdIXJbgS",FALSE
"Couple transform drab home and 'man cave' into plush pad for all the family in lockdown
https://t.co/ABVrFvSz09",FALSE
"Company ordered to pay €10000 to worker made redundant during first Covid-19 lockdown https://t.co/wH3FXNYrMA",FALSE
@toadmeister Given vaccine success the lockdown needs to end by mid April,TRUE
"Just a little heads up..

Been to court to support a friend today who had been given a £10000 fine for organising a lockdown protest.

This is the third time every one has been thrown out due to lack of evidence so don't be afraid we're winning...",TRUE
"@j_coatsworth Haven't bought one for ages - bit of a whim best thing I've done in lockdown.

Still mostly paperback in shops I got this on-line and a box of stickers. Bit pricey up-front but had the most relaxed day in ages. No TV no background noise forgotten about the world.",FALSE
"""When lockdown began we saw the number of new models increase by up to about 40%... The audience grew tremendously… These numbers have not dropped with the pandemic coming to an end as the vaccines come out...""

- Dominic Ford https://t.co/4AJ4hCPiQa",FALSE
"Brand new stats just dropped - Covid hospital patients in England now down to 3763. Another +200 drop in a day.
It's silly that we aren't doing the April 12 relaxations (outdoor hospitality) this coming Monday. Ministers have become blind to the serious negatives of lockdown.",TRUE
"Remember 2 things today when it comes to the Coronavirus Act vote today... it’s not just an extension...

It also makes it ILLEGAL for 1) you to leave the country... 

It also makes is ILLEGAL for 2) the Government to ‘speed up’ the opening of the country from lockdown...",TRUE
"Same they did with Shaheen Bagh protest. But why these norms... lockdown Social distancing wearing of mask are not applicable for election rallies and other political gatherings? https://t.co/dNsQaI3TtU",FALSE
Yet another birthday in a lockdown looming for the 2nd year in a row. Is it too much to ask to open restaurants for the middle of April so I can stuff my face with Mexican food and drink my way through a menu of margaritas? #prettyplease,FALSE
"A Wembley FA Cup semi-final is likely to be the first major footballing event to welcome back a crowd post lockdown - but none of those attending will be fans.

[via @TeleFootball]",FALSE
"Ramaphosa and his Galaxy of thieves are making money out of Covid 19 they will introduce hard lockdown again to get an excuse to put South Africa in more debts. Save this tweet.
#Level2",TRUE
"Rząd Polski: Tym razem lockdown zadziała!

Einstein: The definition of insanity is doing the same thing over and over again and expecting different results.",FALSE
"One year since the first lockdown India is entering a second wave of covid infections. What does the data from the 5 worst-hit states say? @AnoushkaRajesh speaks to specialist @swapneilparikh.
https://t.co/rYNs5tmThD",FALSE
@petamaj @c_donal @BarbaraSutton15 Exactly. I’d add all front line workers to that. I’ll never forget going shopping during the first lockdown and seeing all those cashiers at Tesco with no masks or screens.,TRUE
"@pythonneil If they do they are in it together there is no justification. Lockdown is causing more harm than good now.",TRUE
"If Vaccines work - why are we continuing to lockdown people who have had them?

If Vaccines don't work - why are we insisting that vaccine passports are required to enter pubs for example?

Which is it?",TRUE
@MikeGore2 I’ve gained a day no worries  another day in lockdown,FALSE
@EylesJimmy @Danlar1312 @Octagot @UKCovid19Stats Not at all. That's why even the conditions for releasing lockdown don't depend on cases. Do keep up.,TRUE
"@vinodkapri @HarperCollinsIN Congratulations sir! Your documentary was really hard hitting and shown the reality on how migrants suffered during lockdown its a eye opener for us that in fact our lives are better having all facilities than these poor migrants
Really worth watching and thank you:) #1232KMs",TRUE
"As lockdown starts to ease and the weather gets better.......its the season for us all to get rather vexed about the #CharlieHebdo cartoons .....again.
So media peeps here is a non sensational run down of what’s going on in #Batley
A thread",TRUE
do you know how bad it is that you have a favourite lockdown,FALSE
John Lennon and Yoko Ono began their first “Bed in For Peace” in the Amsterdam Hilton #OTD in 1969. They had invented lockdown. https://t.co/70KxoWZPZe,FALSE
"@RashaanTM @chIoecries Lockdown 1 was so fun even the air smelled good. The latest lockdown was so dead https://t.co/JNS1SrjS77",FALSE
Premier Doug Ford: END THE LOCKDOWN FOR PERSONAL CARE SERVICE https://t.co/igQLLpjN8h via @CdnChange,FALSE
"Powerful and emotional #1232KMs . Everyone I heard @rekha_bhardwaj ji 's voice in Oh re bidesiya  moved me. A saga of pain and struggle . What a moving tribute to our workers who were left to fend for themselves during the lockdown  @vinodkapri . Speechless after watching this",FALSE
"Be it #demonetization or the harshest &amp; longest #lockdown anywhere in the world such decisions in haste without due process or consultations is a curse on the nation. Ultimately it's the most ordinary people who suffer! 

An investigation into what transpired before d lockdown. https://t.co/fLrkgMQNRb",TRUE
I’ve got to many things planned for there to be another lockdown now swear I’d actually cry ,FALSE
"@Champagneblade @JamesDD56 @DanGra96 @SkySportsNews Maybe I could definitely be wrong. I would just be skeptical about working for someone who did this to the last person in your position. I'm sure I don't know the whole story but I just have a lot of respect for what Wilder did for that club. The lockdown last year screwed him",TRUE
@JButtressSci I wish I had tips :( the lockdown anniversary is really rough.  best wishes babes,FALSE
"So Twitter says I have followers; I wonder how many of them will read this:-
Today is my 36th birthday &amp; 2nd birthday in full lockdown(!) so it would make my day if anyone could wish me Happy Birthday.
Also if people can retweet this &amp; get it to 36 RTs/likes.. (Sorry to ask!)",FALSE
"The SNP:
- put Aberdeen into lockdown but not Glasgow
- hit NE with business rates
- funded Aberdeen businesses LESS than Glasgow ones 
- underfunded NE councils 
- failed to upgrade infrastructure

That's with a minority imagine what they'll do to us if they win a majority.",TRUE
"Covid hospital patients in England now down to 4005. That's a drop of almost 1400 in the last week. 
Very hard to dispute that the negatives of lockdown must now easily surpass any remaining advantages re disease suppression in a post-vaxx landscape.",TRUE
"I've said it before and I'll say it again: this doesn't end until we say ""enough is enough"". Don't keep quiet. Use your voice and speak out against the lockdown now. https://t.co/wET6RR8YMa",TRUE
@CP24 Im thinking they are trying to tell us something.... Easter lockdown? https://t.co/U4hkMb0uXm,FALSE
“I mAdE a LoCkDoWn DeFeNdEr BeCaUsE mY tEaM nEeDeD iT” Bro if you can’t shoot just say so my nigga ,FALSE
"@MichelleVicary/ #WonyaLucas #SSD has been a constant during a very long year for me: lockdown contracting COVID and now #LongCovid. It’s my source of hope/inspiration when all else fails. Can #POstables hope for news of a renewal past #SSD11? Soon? @HallmarkDrama #OpenUpTheDLO https://t.co/MhAlKz2JOq",FALSE
"My comics are still available! Enliven my lockdown birthday by purchasing these fine artistic products (in print or PDF) including the artwork of @rob_ahmad_art @HeyRosielah and @lucas_peverill.

https://t.co/dLVVfInfih https://t.co/rit0wGhkDY",FALSE
"A quick threat of disarmament &amp; you forgot about holding Cuomo &amp; the lockdown governors accountable.

See how this works?",FALSE
"Brand new stats just dropped - Covid hospital patients in England now down to 3763. Another +200 drop in a day.
It's silly that we aren't doing the April 12 relaxations (outdoor hospitality) this coming Monday. Ministers have become blind to the serious negatives of lockdown.",FALSE
My article arguing that the national lockdown was unconstitutional from April 2020 https://t.co/zhlUsF8LH2 2/2,TRUE
Lockdown 5 incoming for no reason whatsoever https://t.co/3RPUc9bFKr https://t.co/02bhLp6dGK,FALSE
"@Mnuge_ @doraxclemo @sms_95x I am a student nurse...
I moved in with my Mum at the start of lockdown to look after her as she’s catergorised as vulnerable.
I don’t make unnecessary trips &amp; follow the latest advice.
The latest advice says you can safely pop into greggs and get some lunch whilst at work.",TRUE
@SkyNews @BethRigby What about the inquiry into Beff’s hypocrisy with @KayBurley flouting the lockdown rules? #hypocritesshouldbesacked,FALSE
"Feeling emotional looking at tweets from this time last year. Doctors were shouting from the rooftops that we needed to go into lockdown. We did everything that we could gave everything we had. Could we have saved more lives? That’s a question that will continue to haunt us ",TRUE
"2) Having Long Covid feels like an indefinite lockdown... I worry people like me will be forgotten about."" Says @Ruth5News who still struggles nine months after she was diagnosed with #COVID19 

 https://t.co/sJyaQfGbcL",FALSE
"Lincoln is set to receive £87816 to help local high streets reopen after lockdown and attract shoppers and tourists.
https://t.co/vlOnzatsu1 https://t.co/pkel6Z4eT8",FALSE
27 March marks a year since South Africa went into lockdown. What have your experiences been during the lockdown? Share your video or pictures using #Lockdownyear with us or upload your video/photo on https://t.co/ra7Ce3uuGE #DStv403 https://t.co/KQ1xUJrrWp,FALSE
"@toadmeister If I've bothered to get the vaccine and have thought about my responsibility to other people I have no time for that one vaccine refuser who could send us back into lockdown as infection spreads. So no stay at home and don't ruin my holiday if you haven't been vaccinated.",TRUE
My article arguing that the national lockdown was unconstitutional from April 2020 https://t.co/zhlUsF8LH2 2/2,TRUE
keeps all the streets  on  lockdown highly recommend https://t.co/thzB0BG6Sr,FALSE
my whole city’s going into full lockdown again i can’t believe this,FALSE
Caregivers for family living with dementia need support. Nursing's Dr. Gwen McGhan and Dr. Deirdre McCaughey @UCalgaryMed (supported by @W21C) survey during lockdown of family caregivers highlight system gaps during #COVID19. @OBrien_IPH #ucalgary https://t.co/t7CwpfdqXa https://t.co/zwyP2efGmM,FALSE
"In this regular new column we will be joined by guest @tramshedtheatre practitioners as they share their experiences thoughts feelings and achievements during a time of online delivery. 
https://t.co/cYTbPN8yeo
#Theatre #Blackpool https://t.co/JPLEzdTbLI",FALSE
@JamieHogan99 No be doing Freed From Desire that’s for certain. No with my lockdown breests!,FALSE
"I just realized #Toronto is still on lockdown and just going with it like silly Canadian sheep. 

I’ve been in bars at clubs in restaurants events and hugging people for months. 

They got you. You were tricked.",FALSE
"I've said it before and I'll say it again: this doesn't end until we say ""enough is enough"". Don't keep quiet. Use your voice and speak out against the lockdown now. https://t.co/wET6RR8YMa",TRUE
Lockdown officially extended for another 6 months? Sweet,FALSE
"So Modi consulted only Modi to announce India's draconian March 2020 lockdown one of the harshest on the planet with a four hour notice to the public with no consultation with state governments or experts!!! https://t.co/Kj2aK3bkN9",TRUE
"Boy 15 sent friends Snapchat message saying 'Goodbye everyone' then hanged himself after struggling to cope during lockdown inquest hears - This is heart-wrenching  @BorisJohnson
https://t.co/1lqLktYg4F",FALSE
@THECLASSICMANNY Vibe! IF I dont meet you IRL post lockdown - something is v wrong ,FALSE
"Only last year I had no idea how to lay bricks during lockdown I worked hard at it and learned. Now today my first customer 78 year old agnes trusted me with her wall absolute superb easiest £1000 I've ever made.

DM if you or an elderly relative needs any work done https://t.co/KJd8dhnPZ4",TRUE
@Nigel_Farage It’s a complete joke ! What’s the point of a lockdown with all these arriving every day and carrying god knows what diseases . The Home Secretary is all talk.  Nothing ever changes ! We are even laying on a free ferry service by the border control ! The word “control” is a joke,TRUE
"Highly urge everyone to read this important thread on @PMOIndia's unconstitutional &amp; unplanned lockdown. Zero consultations planning &amp; legality. Did he wake up one fine day &amp; just announce it? Millions of people were pushed into poverty because of his lack of compassion. [1/2] https://t.co/PHFDlRgMMW",TRUE
You know life’s fucked when you get lockdown Snapchat memories and you’re are still in lockdown.,FALSE
"India's lockdown was imposed by an @ndmaindia order. Who heads NDMA? Prime Minister. 

So we asked NDMA - who all were consulted before lockdown? Also how many NDMA meetings did the PM attend? Their response. 

NIL to both. Yes NIL. https://t.co/D2jY1MbM5p",TRUE
"Powerful and emotional #1232KMs . Everyone I heard @rekha_bhardwaj ji 's voice in Oh re bidesiya  moved me. A saga of pain and struggle . What a moving tribute to our workers who were left to fend for themselves during the lockdown  @vinodkapri . Speechless after watching this",FALSE
"Watch @SupriyaShrinate opening remarks on failed #lockdown by BJP.

@INCIndia @priyankagandhi @AICCMedia @rssurjewala https://t.co/Tipk79N8TJ",TRUE
"Samsung Galaxy Tab A7 10.4 Wi-Fi 32GB Silver (SM-T500NZSAXAR) from amaxon buy link : https://t.co/ttdud7zIp7
#thursdaymorning #IndiaVsOman #TheBoxAlbumRelease #GodzillaVsKong #IndiaVsEnglandODIseries #AmazonPrime #CoronaVirusUpdates
#lockdown #lockdown2021 #IPL2021 #RashamiDesai https://t.co/bVC1VdRpxl",FALSE
I just see myself working throughout the whole year regardless of what this lockdown,FALSE
Leicester has been in some form of lockdown since March last year based on cases https://t.co/5RQbSkGaY6,FALSE
"I've said it before and I'll say it again: this doesn't end until we say ""enough is enough"". Don't keep quiet. Use your voice and speak out against the lockdown now. https://t.co/wET6RR8YMa",TRUE
"So close to the end of lockdown let's not backtrack now! Wear a mask social distance and stop whinging! https://t.co/jlGzLJcZFR https://t.co/Mo1Ed6u0vK",TRUE
OUT OF USA: Chile has imposed a full lockdown on the entire capitol city of Santiago amid Coronavirus,FALSE
"@NielsANielsen I personally saw them not hunkering down in Åre Stockholm Idre etc.
Germany has been in serious lockdown 6 out of 12 months. https://t.co/Sz84H9EaPW",FALSE
A Year of Lockdown: Another Covid-19 Wave in Delhi? Health Minister Says Will Know After March 31 https://t.co/zvEp5jBSm1,FALSE
"Bullshit!!!
BusinessTech: Advisory committee calls for harder lockdown over Easter weekend in South Africa.
https://t.co/2rmi3tII0r

via @GoogleNews",FALSE
What to read during the lockdown. THE BRIGHT WORLD OF THE GODS is real fairy story for enlightened adults that comes from a benevolent Elder race whose role it is to guide the steps of humanity. Read more here. https://t.co/b7F44H05Ci,FALSE
"#business thread

1/7 Labour Welsh Gov - always ready to go extra mile for multi-national companies like Aston Martin Amazon + Ineos – is treating Welsh home-grown independent business with contempt by not providing them with enough financial support or a map out of lockdown",TRUE
do you know how bad it is that you have a favourite lockdown,FALSE
"I've said it before and I'll say it again: this doesn't end until we say ""enough is enough"". Don't keep quiet. Use your voice and speak out against the lockdown now. https://t.co/wET6RR8YMa",TRUE
"In an original interview with Lockdown Sceptics Prof Jay Bhattacharya Professor of Medicine at Stanford says vaccine passports are a terrible idea variants are over-hyped and masks are pointless. https://t.co/01CMd6Myqq",TRUE
"@_Mark_83 Fans who have shown a history of supporting the club should get the ticketsbut then again I’ve just realised if lockdown restrictions are in place how are fans going to travel from Manchester to London? 

My original judgment may have been rash.",TRUE
"Govt refuses to do a paid lockdown. We remain open while racing to vaccinate creating variants that show signs of vaccine resistance.

At the same time we're protecting drug company IP hamstringing vaccination efforts abroad.

And this is the response?

https://t.co/q7NKA70S6V",TRUE
@_MrAbraham They say so because they got a paycheck for days. 80pc of Kenyans live from hand to mouth calling for a total lockdown is not only insensitive and sadistic but also may pose social problems like insecurity and theft.,TRUE
*CHILE IMPOSES FULL LOCKDOWN IN ALL OF CAPITAL CITY SANTIAGO,FALSE
my city joined the lockdown club that’s it  i’m so done it’s like we are back to march 2020 except that jm was there and we had self portrait,FALSE
"IMP  INVESTIGATION

India's lockdown was called world's largest strictest etc. @ BBC we wanted to know how the govt planned it.

So what're we looking at?

Govt docs that reveal every department/agency who was consulted by PM Modi before imposing #lockdown. 

#Thread https://t.co/Ph6COQQF8O",TRUE
"This story is heartbreakingly sad. 1.5 million children in the UK are now suffering from mental health problems - an increase of 500000 since the Covid pandemic began. The negative impact on our children’s mental health makes lockdowns unjustifiable.
https://t.co/Wjsop11YwG",TRUE
do you know how bad it is that you have a favourite lockdown,FALSE
"Govt refuses to do a paid lockdown. We remain open while racing to vaccinate creating variants that show signs of vaccine resistance.

At the same time we're protecting drug company IP hamstringing vaccination efforts abroad.

And this is the response?

https://t.co/q7NKA70S6V",TRUE
"IMP  INVESTIGATION

India's lockdown was called world's largest strictest etc. @ BBC we wanted to know how the govt planned it.

So what're we looking at?

Govt docs that reveal every department/agency who was consulted by PM Modi before imposing #lockdown. 

#Thread https://t.co/Ph6COQQF8O",TRUE
officially all of my city is back to mandatory lockdown lmao,FALSE
do you know how bad it is that you have a favourite lockdown,FALSE
"The BJP refused to listen to the concerns regarding CAA &amp; arrogantly attempted to defame those against it by calling them ‘Jihadis’. 
Didn’t pay any heed to Cong party’s warning about the ongoing pandemic that resulted in unplanned lockdown &amp; several de@ths.

#नहीं_भूलेंगे https://t.co/oTP1aUbodL",TRUE
"All those culture wars about gender are just intelligencia circuses

They got their lockdown sourdough so now it’s a constant yammering about cultural issues in an attempt to district themselves from their boring WFH gigs AND fight off the competition of the woke colleagues https://t.co/HOBVT8KLwo",TRUE
Are you working from home this lockdown? Get your blood flowing today! It is really important to do some sort of physical activity every day. Include a brisk walk in your lunch break today. What are you doing to stay active?  https://t.co/DWhOnS4ZxR,TRUE
"In an original interview with Lockdown Sceptics Prof Jay Bhattacharya Professor of Medicine at Stanford says vaccine passports are a terrible idea variants are over-hyped and masks are pointless. https://t.co/01CMd6Myqq",FALSE
"This latest ad promoting McDonald’s delivery in lockdown is a masterclass in minimalism 

Agency: leo burnett https://t.co/EHO6KVwfIP",TRUE
"“These cases are a warning."" #Coronavirus cases are still dropping in #California even as the state unfurls from an extended lockdown but the picture is starting to look grim again in other parts of the U.S.: https://t.co/5qvGka0pXM h/t @erinallday #COVID19 #PublicHealth",FALSE
"EXPOSED: Not a single ministry department or State was consulted before PM Modi announced nationwide lockdown. 

Watch to know more. https://t.co/rW6pTRXTZZ",TRUE
"I've said it before and I'll say it again: this doesn't end until we say ""enough is enough"". Don't keep quiet. Use your voice and speak out against the lockdown now. https://t.co/wET6RR8YMa",TRUE
Did they just majority vote for lockdown restrictions to be extended to October? Wow.... riots pending,TRUE
"@JohnRentoul Corbyn advocated lockdown before the government but don't let facts get in your way.",TRUE
@RyanHicks306 The Barley Mill is bringing back their Wed wing special from the lockdown last spring! Happy to help support local restaurants (also helping them keep more $ too by picking up instead of using a delivery service).,FALSE
Me on OOMF’s dick after lockdown.  https://t.co/XojEweO8ML,FALSE
"Today marks a year since we went into lockdown. 

What should’ve been a year spent building healthcare capacity and procuring vaccines was instead a year of looting &amp; incompetence. 

To save South Africa we need to remove the ANC &amp; elect an ethical &amp; capable government. Simple. https://t.co/c3FDNDL3jA",TRUE
JOIN ME at 7pm #Tonight on @ParkTheatre #InstagramLive talking all things acting and lockdown life with @liamproducer Come armed with Questions #QandA #SeeYouThere https://t.co/5RjyVUIFwZ https://t.co/b0XLwW8Tp7,FALSE
do you know how bad it is that you have a favourite lockdown,FALSE
"@Roman_Baber @fordnation @BeautyUnitedCAN If you want have women empowerment: be anti lockdowns

Decades of women rights are washed out  by the lockdown

Not only employment for women has declined in a lockdown but also  women are facing domestic abuse on the household

Feminists let's reunite against lockdown",TRUE
"Lockdown lo- ck - dooooown lockdown  kkkkkk",FALSE
"If you've not seen our 'After the Lockdown' video you can now find it on the @Love_Hartlepool website. A beautiful reminder of what we know and love which hopefully we can all enjoy properly again soon. All the business restaurants and shops are soon to need our support! https://t.co/eP5ILGDW9L",FALSE
"@Pete46572002 @squash_bob @LockhartLondon4 That months long lockdown must be getting to you.  you probably forgot what it is like to travel to go to the movies shopping. Heck I even went to a concert last month.",FALSE
"@sbk1963 @Savitritvs @aiyerrr @sureshseshadri1 @Rajendrap1078 @shytigress @nilesh_pat @FireFly53647402 @Visalmama @JaganNKaushik @_ankahi @ArunDeshpande20 @Murali76133156 @Ravichiruvolu1 @bs_hariharan3 @RajeevRumale @KhattiMahendra @prasad_perla @36foe @GenPanwar @neerangautam @RakeshA12572734 @Ashok6510 @IndianRajeshNCo @ChowkidarChokra @AmitMishra4All @mayankpant22 @Bhupendra26 @A2twits @lokeshomkarvats @bshariharan @67irr @maha_periyava_ @AGENTBRAVO2 @nair_hena @Balbhad57312750 @SortedEagle @IjoydeepRoy @SoniaGurnani19 @sumelg2 @PNRATHOD1 @vinayakven @J_o_l_i_e @GeetaRaavi @Satishrathod100 @desai_ujjwala @KAnandk02022900 @ECISVEEP @HMOIndia @SitaramYechury Last year during lockdown I was in India at a stretch for over 7 months.

Observed chilling revelations; anyone could get Aadhar card for Rs.500  with new name ID &amp; d works. 
Extremely disturbing.
In various parts of Delhi 4 illegal immigrants. 
What a threat 2 National security",FALSE
@BBCNews This is unacceptable. As @BorisJohnson once again does a U turn on so called COVID passports. It also shows that politicians have enjoyed the power that #lockdown has given them and wish to continue some form of #Dictatorship. Let individuals decide on whether to have the jab.,TRUE
Anti-lockdown’s milk revolution has begun. I’m off to Tesco... https://t.co/WMlhzsHwwO,FALSE
"I've said it before and I'll say it again: this doesn't end until we say ""enough is enough"". Don't keep quiet. Use your voice and speak out against the lockdown now. https://t.co/wET6RR8YMa",TRUE
"IMP  INVESTIGATION

India's lockdown was called world's largest strictest etc. @ BBC we wanted to know how the govt planned it.

So what're we looking at?

Govt docs that reveal every department/agency who was consulted by PM Modi before imposing #lockdown. 

#Thread https://t.co/Ph6COQQF8O",TRUE
"Laws passed to deal with the Covid pandemic are the greatest restrictions on liberty in modern British history 

The House of Commons has voted to EXTEND the Coronavirus Act for ANOTHER 6 months! 

Read our report on why we must reclaim our liberty
https://t.co/2bbAMqnkB4",TRUE
"@DamionMitch The lockdown for this weekend is only Sunday Monday it's back to normality again so why this rush?
Can't start to imagine what next weekend will be like. 
Yet persons are advocating for 2 weeks lockdown 
No sah this looks like wi expect hurricane!",TRUE
"It's great lockdown starts to lift next week

The small steps you can take to #KeepDoingYourBit will make a huge difference.

Wash your hands regularly
Keep your face covered when required
Keep your distance 
Only meet outside
Keep rooms well ventilated 

#DoYourBit https://t.co/WC0o6sXPX8",FALSE
"I've said it before and I'll say it again: this doesn't end until we say ""enough is enough"". Don't keep quiet. Use your voice and speak out against the lockdown now. https://t.co/wET6RR8YMa",TRUE
do you know how bad it is that you have a favourite lockdown,FALSE
"++IMPORTANT++

The vaccine is authorised for emergency use only and still in live clinical trials until 2023.

They’re unable to administer vaccines if the lockdown ends because the emergency ends with it.

Hence why lockdowns won’t end anytime soon.",TRUE
@petamaj @c_donal @BarbaraSutton15 Exactly. I’d add all front line workers to that. I’ll never forget going shopping during the first lockdown and seeing all those cashiers at Tesco with no masks or screens.,FALSE
"What objects have had a good year of lockdown and which haven’t fared so well? Home coffee machines have never felt so loved while folding commuter bikes have been gathering dust in cupboards! What’s had a good year? 

What’s had a bad year! https://t.co/O3gZl4jszU",FALSE
@BravinYuri @MurukuFelix Total lockdown and kenya in one sentence? The virus is widely spread it will be just locking it in it is like locking a thief in the house,TRUE
59 k new cases  lockdown coming othe,FALSE
Por isso sou contra lockdown.     ochttps://youtu.be/zWHTVYbwZ3Q,FALSE
@Independent The headline kind of makes it seem like lockdown has been extended for 6 months...,FALSE
"MARKET IMPACT
Chile imposes full lockdown in all of capital city Santiago
https://t.co/yV9TwWcgIs $gold",FALSE
My article arguing that the national lockdown was unconstitutional from April 2020 https://t.co/zhlUsF8LH2 2/2,TRUE
"Tomorrow is launch day!

Privileged to be included in @delphianrecords’ #IsolationSongbook with superstars @helencharlston @Mikejcraddock and @SoaresPiano. Marking the anniversary of the UK's first national #lockdown this is such a special set w/ top drawer NewMu creators. https://t.co/LWHR07QX3N",FALSE
"Phir Se Lockdown Hoga
#Hrithik Sir Announcement Na Hi Kre",FALSE
Total Lockdown Now! This Covid new strain is scary! Be ready!,TRUE
"@BorisJohnson @MattHancock @RishiSunak numbers are back down to levels we saw in the summer pre-vaccine. Begs the question why we are in hard lockdown still and non essential retail (my business) / hospitality still closed. The road map out of LD is far too slow. Mistake!! https://t.co/qVQ2XUW6S4",TRUE
"@JuliaHB1 I'm shouting out in favour of lockdown it's been great for me...",TRUE
"The newsletter is out. This one's about lockdown cringe in the media and the press' concerted efforts to stymie calls for a Covid inquiry 

'Too soon then too late: The press is working overtime to dismiss calls for a Covid inquiry'
https://t.co/PNbP0MVF6R https://t.co/lcpW1dzVZL",FALSE
"Remember migrant workers crisis? 

Over 1 crore workers had to return home post lockdown.

@LabourMinistry could not produce ONE DOCUMENT to show it had given any suggestions/foreseen the crisis/provided means to avert it - before the lockdown came.",TRUE
It’s the #WilliamSuttonPrize courtesy of @Clarion_Group. Settling down to hear about this years achievements with @thesocialsupermarket #SocEnt hamper. Lockdown inspiration indeed https://t.co/0DS5CENYNf,FALSE
do you know how bad it is that you have a favourite lockdown,FALSE
"So we have to lockdown every time you feel like doing it @MattHancock you’re statement was weak at best  psychotic at worst. You don’t keep things in the act that aren’t needed you mug! Stop playing with peoples lives #EnoughIsEnough #EndTheLockdowns https://t.co/jb91e2D3n0",TRUE
"Brand new stats just dropped - Covid hospital patients in England now down to 3763. Another +200 drop in a day.
It's silly that we aren't doing the April 12 relaxations (outdoor hospitality) this coming Monday. Ministers have become blind to the serious negatives of lockdown.",TRUE
Total Lockdown Now! This Covid new strain is scary! Be ready!,FALSE
"At the end of the day everyone's trying to milk everyone. Newbies need a real perspective! Before lockdown none of my friends traded. Today everyone is either trading or investing.. and the best part is that most think they know it all..",TRUE
@cobus_vn @BigDaddyLiberty We were told that we needed to lockdown for 15 days so that healthcare could prepare. That was 365 DAYS AGO. #youhadenoughtimetoprep,TRUE
"Forgetting how expensive it is booking in for hair nails lips etc  rip to my wee bank account after lockdown",FALSE
France has up to 3k new cases a day of South Africa /Brazil variants. To protect UK vaccine programme &amp; ensure lockdown is lifted we need to prevent those variants spreading here. France requires testing of hauliers travelling there. Why don’t we have testing from France to here? https://t.co/7fnte2EEaU,TRUE
"State by state the GOP needs to tailor an anti-lockdown strategy to the needs of the state. Anti-lockdown is going to look different in Washington than it does in Minnesota.

If they can't manage that they're just abandoning whole states as a lost cause.",TRUE
@ArinSZN lockdown?,FALSE
Extreme lockdown laws extended for six months despite major Tory revolt https://t.co/a4HtSnwOdA,FALSE
"I've said it before and I'll say it again: this doesn't end until we say ""enough is enough"". Don't keep quiet. Use your voice and speak out against the lockdown now. https://t.co/wET6RR8YMa",TRUE
Extreme lockdown laws extended for six months despite major Tory revolt https://t.co/a4HtSnwOdA,FALSE
My article arguing that the national lockdown was unconstitutional from April 2020 https://t.co/zhlUsF8LH2 2/2,TRUE
"And the GOP in red states need to push anti-lockdown to pull more people (especially minority voters) in

They need to let them know that all the people fleeing blue states will make their red state a lockdown state if given the chance.",TRUE
